sentiment,review_body,product_category
0,I wish i could wax poetic about this gorgeous cardigan. i would have happily bought it in both colors except for the deal-breaking design flaw - the extremely tight sleeves. even if you have stick-thin arms  i don't know how you would ever be able to wear anything other than a tank top under it. sadly for me  this was a no go :(,Lounge
0,I thought this tank would be so cute and comfy for my daily walks  but it's completely see through.  i sized down one size based on a review from another website and it fits ok  but it's hard to say if it runs tts because i have nothing to compare it to.  if the fabric was a little thicker  this would be the perfect tank.  unless your planning on layering this  i wouldn't recommend.,Lounge
0,These pajama pants are beautiful but very sheer and very delicate.  not ideal for a mom with kids,Lounge
1,Very soft  cozy  and exactly what is needed on tbose in-between days. the collar is a bit dramatic if you are petite  but there is an extra button that makes it more manageable. stylish  cute,Lounge
1,I love this top. it is very comfortable and great to throw on with a tank and jeans for the weekend. i am curvy  and the drape of the top works well on my frame. i could see using it as a gym coverup as shown  but i like the top too much to get sweat on it :),Lounge
1,Oh how i love this dress! i was pleasantly surprised at the texture of the fabric  it is a wonderful feel of cotton and not that poly that sticks to your fingers. it fits like a dream...true to size...romantic and flirty...i can see this with cowboy boots and hat as well as with evening sandals...the possibilities are limitless. i am so happy i was finally able to snag one up as a return because it sold out. just love it! i also plan to wear it in the fall with a jean jacket. it is a winter whit,Lounge
1,So different loose linen  i love the raw edge and the color i can wear with anything over a dress...great top with raw edges,Lounge
1,Although true to size  i sized up to improve pocket placement and for a longer and slouchier fit like on the model. the pockets in my regular size were almost too high up and made my midsection look bunchy.,Lounge
1,Very sweet color   will go with everything . soft material . generously sized but cut is meant to be comfy .,Lounge
1,Amazing dye so unique  you can put in washing machine no prob make sure you put in dryer with a non static dryer sheet for the dress to be super soft,Lounge
1,These are nice dusty rose pants. they have a great textured design on them. they will look nice with a plain white tee or chambray shirt for brunch! i will say they are not soft like sweatpants  definitely feel like a poly-blend but the look makes up for it. the material is a little on the thin side and they are not lined....but not see-through either.,Lounge
1,The pictures online do not do this justice. i did not even recognize it as the same dress at first. i went a size down and that way it flatters my curves beautifully instead of looking like a robe. it can actually be worn 3 ways- i like closing the closest snap(there's two) in the middle with a skinny belt over it  and a slip dress underneath. this way  the dress has a deep v neck and opens out in front when walking. think 1940's glam. it can also be fully closed like in the picture  or left ope,Lounge
-1,"I totally agree with the last reviewer. i'm 5'2"" 115 pounds with somewhat wide shoulders. the x-small fit my torso but was so tight in my shoulders i couldn't move my arms. the small was better but was too big in the torso. the material itself was really nice. too bad the fit was so awkward and unflattering.",Outerwear
-1,There was nothing i liked about this coat. it was definitely not designed with a chest in mind. the pins on the straps were already coming off the first time i tried it on. i usually like oranges too  but even this color turned me off.,Outerwear
-1,This sweater coat is very bulky and has an odd and unflattering shape when on.,Outerwear
-1,I really wanted to love this waistcoat. i purchased this online and tried it on as soon as i received it. it runs large  but i should have realized the horizontal stripes sitting on the hips is not a good thing. the fur adds additional bulk where it is not needed  the hip area !!!!. i purchased a small and could have purchase a xs  but i think the problem would still be there in a smaller size. it's going back  but i am disappointed as i really wanted a something a little alternative !!!!!,Outerwear
-1,I knew i needed to buy this trench from the moment i saw it on my computer screen  but something prompted me to stop by my local retailer and try it on first. thank goodness for that.    at first glance  i knew i wouldn't be buying this. the construction leaves much to be desired. from the flimsy  single layer of unlined  unstructured fabric  to the thin strip of fabric serving as a belt  i could easily see this being sold at a cheap store for teenage girls where throwaway clothes are a dim,Outerwear
-1,Not as cute as photos  and too small in chest. i am 5'5''  125 lbs  and the small was too tight in the chest  and i am not large here at all. shoulders and sleeve length fit well. will return. not comfortable  and will need to be able to button it on rainy days.,Outerwear
-1,It's a cute topper. it fits nicely through the shoulders and arms  and because of the a-line  through the bottom. but the chest is 3 sizes too small and i don't have a big chest. the fabric is very scratchy  and mine arrived unbuttoned and unzipped  and i suspect it had been worn.  going back. not tracy reese's best piece.,Outerwear
-1,"First of all  mine arrived in a regular denim shade  not the dark wash shown. also  the style is more like a blazer  and it was huge. i am 5'2"" and ordered the petite xs but even xxs would have looked like a baggy blazer. as well  the sleeves came barely past my wrists  they are designed to cuff as the model has done? perhaps on someone taller and younger it would look edgy and chic! the quality is excellent with some nice details. this might be one to try in person  if you can.",Outerwear
-1,"I tried on an xs and it was boxy/roomy in the torso and the pocket on the wrist/forearm area made my arm look too bulky when i rolled the sleeves up like the model pictured. i love the idea of a relaxed fit cropped leather jacket in a versatile taupe color but when i tried this one on in person  it took me back to my childhood. i used to help my dad wash his cars when i was a kid and he used a leather chamois (""shammy"" for short) that was awesome for soaking up water. and that's what it felt lik",Outerwear
0,Initially  i bought this because i liked the color and style of this trench coat. i thought it could look very chic and polished. the problem was it was too large and too wrinkly. i'm 5'2 (115 lbs) and ordered an xs because petite sizes were unavailable. but i realize that a petite xs would've been a better fit. also the sleeves were too long even with an xs. i've already returned the product.,Outerwear
0,I thought this would be so clean looking  in a theory/vince. menswear way  but unfortunately the cut of the coat is super unflattering. i waiver between a 2 and a 4 at retailer and erred on the side of caution and went with the 4. the shoulders are way off the mark  sleeves are too long  and the button hits about 3 inches too low. it's just...baggy...in a way that the size itself is not the issue. alas  this is going back  and my search for the perfect coat continues!,Outerwear
0,I'm usually a 12  or size l in retailer and when i tried this on  buttoning it up from the bottom  i was so excited...until i reached the chest. it was way too tight in the bust and i am not that big in that area - it was painfully tight on my 38d chest. it's also unlined  which makes it not very useful for anything other than the warmest times of year. it's a shame because the skirt is swishy  and a good length - many trenches are too short  or not wide enough on the bottom for a fuller figure. i,Outerwear
0,I wore this coat one day and the buttons started falling off. it stretched so much. i'm going to beg my local store to take back. it shouldn't fall apart like that. it's super duper cozy though.,Outerwear
0,"I loved this trench on the web site  i couldn't wait until it arrived and was even happy to pay full-price to get it! it unfortunately just didn't complement my 5'2"" 135 lb curvy figure as i had hoped. it was definitely much fuller on the bottom which added unnecessary bulk. i have narrow shoulders and it was snug and uncomfortable with a simple tank top on. i hung it in my closet for a few weeks  tags intact  continuing to try it and each time it just wasn't working. it also had many stray thre",Outerwear
0,I love the look of this jacket. it's incredibly soft and fits tts. i love how it's a little different and fun. however  it's already pilling after 3 wears. probably have gotten a total of 15 hours of wear out of it. i am so disappointed. for this price point  i would have expected better quality.,Outerwear
0,"I'm all over this trend  but this vest is quite thick/poufy  and on me i feel like it triangles out and all you see is furball. i love it - but i think you need some height for this to look its best. on me  a sweater vest would perhaps be better. i am chesty. but i cant decide. its really cute! if you're taller than 5'4"" don't hesitate.",Outerwear
0,This trench is beautiful  with a lovely  swinging skirt that adds a romantic sense of drama and movement - you'll feel as though you are starring in your very own film noir movie. i wish i could have kept it  but i couldn't justify paying full price on a coat that had to be hand-washed (the label specifies no dry cleaning!).there is a lot of fabric on this trench  and i imagine that all those little pleats will have to be ironed too. i don't have the time for that  and for this much money  i wou,Outerwear
0,Wow  this runs small! i'm thinking the accidentally sent me an xxs?!?,Outerwear
1,This is one of the most beautiful coat i've seen. could not wait to wear it. even found the perfect dress boots for it  but the first time i wore it all the buttons broke and fell off. the buttons have a thin plastic shank that you can break just by buttoning your coat. extremely poor quality. i had to have all the buttons remade. a coat this pretty and this expensive should at least have decent buttons. the inside of the coat is pink huge polka-dots- really cute. it also runs very small. i wear,Outerwear
1,I loved the shape of this basic jacket. it's perfect to through on to go to yoga or over a dress with heals.,Outerwear
1,I'd been looking for a replacement for my faux leather jacket and this has surpassed my expectations. well-made  lovely color  very soft  flattering cut. it runs small so i sized up from my usual petite xs to a petite s. it's warm and the lining is very pretty. hopefully it'll hold up to daily wear. i'd definitely recommend it as a great jacket to take you from fall - spring. i got the plum color.,Outerwear
1,Wore with leggings & ballet flats ??compliments!,Outerwear
1,This is my kind of clothing item. i love linen  stripes  pockets and a loose look in an over piece. it has the lining to give a good hang to the coat. linen may not be for all but i do like the look of the fabric. i feel this is true to size giving you the loose look and not a slim fit. the sleeve length is just perfect for this look and finishes the overall style. it does not have any neck closure which may bother some. i have never purchased from this maker so took a chance in quality but am p,Outerwear
1,This duster is light weight - good for a inside a chilly restaurant  but not really warm enough for cold outdoor winter weather.  really punches up a black on black outfit. polished  artsy  interesting look. runs large. has a feel similar to a swing coat - with less swing.  i've received many compliments on this piece. wear it with confidence - it is on the bold side.,Outerwear
1,I usually wear an xxsp in retailer brands. i bought this jacket in a regular size 0 and it fits like a glove. even the sleeves are the right length. it really accents my narrow waist. i imagine it runs very small for those who wear regular sizes. if you are petite this is the jacket for you. the jacket is unlined so i cant wear it in cold weather. it is very nice over a dress with black boots and with skinny jeans. i receive complements every time i wear this item!,Outerwear
1,It was bit on pricey side but it was love at first sight! i couldn't let go after i tried it on..it is soft  lightweight  moves with me  keeps me warm (not just from top up)..it feels silky to the touch and is very versatile and stylish..    runs true to size and it expands a bit the more you wear it ...,Outerwear
1,It goes without saying that trenches are timeless. but this one broke the mold with its femininity in the flare and the (finally!) different color. i saw this and put it in my cart  debated  and went back a few days later (as i always end up doing  because i could not live without it) and it was no longer available! i was devastated and could have kicked myself. but i waited a bit longer  went back on the website and thank god - retailer had ordered more from the designer and had replenished stock,Outerwear
-1,"These are very flattering thick leggings that would keep you warm in the fall and winter  but when i pulled them up i got a big hole in the seam at the waistband at my first trip to the bathroom! obviously you might expect a rip if they were too tight  but these fit perfectly (even on the looser side) and ripped effortlessly. pretty embarrassing given the price! bringing these back!     for reference ( if you decide to try your luck)  i am 5'7""  128# and my normal size s was perfect.",Pants
-1,Do not buy these pants!  the first time i washed these pants i ended up with big faded spots  and i followed the washing instructions.  i bought another pair and the same thing happened.  i'm out a bunch of money!,Pants
-1,"The other reviews seemed promising and so i ordered these in a 10 petite. i am 5'4"" and the length was still long and would either need to be worn with a heel or altered. the length was not what made me send them back though. the quality is very very nice and the fabric thick  stretchy and well made. however  the body hugging fit and flare make these look exactly like a yoga pant but made from nice material. if i were a bit more confident to wear these outside of the gym then they would be great",Pants
-1,I bought a pair of these in stone and after the first wash they become all splotchy. i chalked it up to perhaps there was bleach leftover in the my washer. although nothing else in the load was blotchy. i then  because i loved the cut of these pants  bought another pair in the darker blue color. the same thing happened after the first wash. again  nothing else in that wash load was the least bit ruined -- just my new retailer pants! such a bummer-- definitely a dye issue. i called the stores i pur,Pants
-1,Wanted to love this colorful romper. the fabric was suuuuper thin and very cheap feeling and looking. no way would i wear this.,Pants
-1,"I have loved the pilcrow hyphen chinos  and have purchased many pairs. however  the last 3 pairs i've ordered are all a different cut now. they are no longer the chino i loved  although they have the exact same name. they are now ""boy cut""  and are much more narrow through the hips and thighs. nowhere on the description does it say ""boy cut"". it's not until the package arrives in the mail that i'm saddened to find this changed product with the same number. it really should say this int he descri",Pants
-1,This one didn't work for me. there is no zipper  you climb into it from the very large neck hole. it was very low cut and the shoulders kept sliding off but the bottom half fit snug. the tie and waist seam didn't hit at my waist but the largest part of my middle. i tried other belts and it wasn't much better. the fabric and print were great. i love jumpers but this one went back.,Pants
-1,"I bought this outfit online on sale - so i only paid $70  but i think if i saw it in person first  i probably wouldn't have purchased it. while the design is cute  the fabric is beyond cheap. it's not just polyester - it's like a plastic polyester. i think if you dress it up with high heels  necklace  armful of bangles  you can probably distract from the fabric.     5'5""  120lb  purchased xs and it's a little big still.",Pants
-1,I wished these fit a little better. unfortunately  they were a little tight in the thighs and if i didn't pull the waist of the pants up  i had sagging crotch and the pockets hung out. needless to say i made a return.,Pants
0,"1. i'm 5'5"" tall  145 lbs  and 38-32-40 and the size 30s fit me perfectly.  2. i like the regular hyphen chinos and the stet chinos  but these pleated ones looked like clown pants because the pleats widen the hips and the ankle cuff is very tight compared to the regular hyphen chinos.  3. i hated the mustard color. not flattering to me at all.",Pants
0,Well made. made my hips looks giant. just not my style unfortunately. i'd have to work at preschool or on a ship to pull this off. i'm 5'3 120-123lbssize 6-8. i got the size 6 (not petite cuz they were sold out).,Pants
0,"I so wanted to like these pants. i wear a lot of ""genie"" pants because they're comfortable. the problem with these is that they're too narrow towards the ankle  but the worst is the fabric. its ""old lady"" fabric. i was hoping for a pair of blousy joggers in a light denim  and this fabric was disgraceful. i knew the minute i saw them that they were going back. i'll keep looking and hoping.",Pants
0,"I loved these pants.they are so comfortable. however  after just wearing them twice  the threads of the leaves are fraying  and leaving lint on whatever i sit on. the leaves at the seat of the pants are now slowly disappearing. this after wearing twice to work! i imagine after a few more wears that the leaves at the seat of the pants will be close to gone  or at least much less ""white"" with threads then the rest of the places. this is super unfortunate and will be returning. too bad  they were l",Pants
0,I loved this jumpsuit. it fit well on my curvier/athletic frame. i did prefer a belt  which emphasized my shape. unfortunately  it is not lined and a bit sheer. this was a deal breaker for me.,Pants
0,I typically wear a 4/6 but am a little bigger right now  so i went with the medium. was so excited to get these but was very disappointed when i tried them on. they look beautiful  but there is no lining  leaving the fabric uncomfortable. they were also huge! definitely make sure you size down if you d,Pants
0,I love a cropped pant but these do not hit the mark. the pant would have been more flattering if they hit just above the ankle instead of the calf. i think they make the leg look stunted. the material was a nice weight and good quality but the bow being attached was a big design flaw. it look cute tied but would have been much nicer if you could remove it when needed.,Pants
0,I ordered these hoping they would look like the model - but they didn't. i am small but curvy. it hugged too tightly in the hips so sadly  these pants are going back.,Pants
0,I am sure these pants are right for someone  just not me. i am wider in the hips  and they just were really unflatering. the fabric is very lightweight  which i wasn't expecting  and so while the pleats are interesting  with my hips they ended up hitting in just the wrong place. the waist was also much lower than i expected -- not low rise  but i'm used to thinking high waist with wide legs. in short  these pants are probably great on some body types  just not mine. also very long. i'm 5-8 and a,Pants
1,Very cute. a size small worked perfectly for me  fits like a glove. it has open sides so i wear a tank top under it.,Pants
1,"I purchased these pants on-line in my usual size petite 4 and they were a perfect fit for me. i have a 27"" waist  35"" hips and i'm 5'4"" and found them to be a little long but not so much that i want to hem them as i'll be wearing these with my clogs and platforms anyway. if i want to be able to wear them with flats  i'll need to hem them but i bought them to go with my higher shoes so it's no bother. these are very slimming pants and zip up at the back. they are a tad difficult to zip up but not",Pants
1,Beautiful color  gorgeous chic design and great material,Pants
1,"I'm a big fan of the ""idea of"" jumpsuits and rompers  but so often they go wrong. this one was an unexpected surprise. i'm 5'10""  size 8-10/medium  and the medium fit well and was actually super flattering. the waist is cinched just so that it's very slimming. the roll tab cuff is a cute touch and is probably 2"" higher on me than the model  but adorable none the less. great quality too. love!",Pants
1,This jumper is so much more flattering than it appears in the product photo! i am not sure why it was paired in a way that made it look so wintery- and did not play up on the capri length and interesting artsy top!     i am a curvy 4 or a 6  smaller on top  with hips. i love this fit. it it pulls in at a high waist  with a stretch in the pants---it's just adorable! i would say that the top portion is quite fitted- it's not a stretchy material  more of a textured thick fabric- so that is somethin,Pants
1,I loved the moss so much  had to go back to get the gold. these chinos look wonderful on. they can be dressed up with pumps and a blouse as well as dressed down with sneakers and a t-shirt. very versatile.,Pants
1,I absolutely loved these pants when i tried them on. i am 5'1 and will definitely need it hemmed because they are so so long. but i'm fine with that because these pants are so unique and gorgeous. i'm 130 lbs usually a size small but xs fit me just fine. i will have to say though  i am very upset because my pants shipped with a huge tear in the waistband. the only way i was able to try them on was because the last bit of the waistband was hanging on by a thread. so the quality isn't too great. a,Pants
1,"The reason i purchased these pants is because i don't have anything like it. they are fun but nice enough to wear in the work place. well constructed  too. the only thing is they are very long. i am 5'4"" and these are probably 3-4 inches below what the picture shows. i had purchased a pair of platform shoes from retailer awhile back that will go perfect with these pants; however  i my still have to have them hemmed. other than that  they run pretty true to size. i usually wear a size 10 and the pa",Pants
1,Another success! so comfortable and stylish for spring and summer. very lightweight yet not sheer. design is even more appealing in person. a must have for your closet.,Pants
-1,"These looked really interesting online and with the multicolor stripes i thought it would pair nicely with many tops.     the fabric is nice and sturdy. the colors are more vibrant than online.     the design however is terrible. when i put them on i double checked to make sure they weren't on backwards- the back is flat as a board but the front has these poofy pockets. the poor fit with the bright stripes gives a ""1920s circus diaper"" look which is not good.     they're also really tight compar",Shorts
-1,I was excited to get this romper  but it just didn't work. i'm petite with a large bust and the blousy design of the top portion just hung like a bag on me. returned.,Shorts
-1,Don't be fooled by the image; unless you have a c/d chest  this romper has masses of draped fabric right around your middle--exactly where you want it least! very unflattering and rather expensive for the poor quality. back it goes!,Shorts
-1,It was so cute in the pictures and i was looking for something to wear to my trip to europe so i purchased it but it really didn't live up to my expectations. i'm 5'3  115 and got a s. it looked odd on me...a little too short on the bottom  a bit too big on top and overall i thought the material looked cheap for the price. i returned it.,Shorts
-1,I was hoping these would be like some of the lace shorts i bought from retailer last year that i loved so much. sadly  no. first of all they run small. i am between a s and xs in most brands  bought a s in these because i like my shorts on the looser side. these felt a little snug and short  but i decided to keep them. the first time i washed them  they were ruined. i followed the directions exactly and even put them in a lingerie bag in the washer  plus a delicate cycle  no dryer. the lace is man,Shorts
-1,Looked really cute on the hanger  so i took it with me into the dressing room. the fabric is super soft  and the top is very flattering however the bottom is way too short! you can't tell from the picture but the sides are rounded and go up higher on your leg. the model has the waist band pulled lower than i think you'd most likely be wearing it making the outfit appear longer. i wish i could pull this off...maybe i'm just too old for it.,Shorts
-1,I love the material on these shorts. unfortunately  that's all i love. the fit is awkward and i'm an easy fit. they're boxy in the body / legs and a bit tight in the waist  causing me to not be sure whether to place the elastic waist higher or lower and neither one works well. sadly  couldn't keep these just for the pretty fabric.,Shorts
-1,Pilcro stet roll ups are my fave! i have about 5 or 6 pairs and i needed a replacement for my light wash so i went in the store and tried these on. wow has the quality changed. the denim is a lot lighter in material  now  the wash isn't as real  almost like i'm wearing jegging shorts. these were my favorite but now i'll have to look for light wash denim shorts elsewhere because these new ones just wont cut it anymore! why  pilcro?? the sizing is about the same  they run a little large due to the,Shorts
-1,"I was so excited to try these  it's hard to find cute bermuda shorts. the legs were so wide. my husband asked if i was wearing his shorts. they don't look that wide in the picture. i am 5'4"" and 130 lbs i bought my regular size 28 but the waist was huge i could have sized down one or two sizes. unrolled they came to my knee.",Shorts
0,I too  was dubious about the dry clean only label but purchased it anyway because it was really cute and comfortable.  the shorts part is lined which is nice.  not see through.  the waist is a smocking with elastic.  it's also very thin thread.  the first one i tried on had a couple of stitches ripped in this waistband and because of that the fabric sort of bubbled out.  i bought a different one knowing it was delicate.  this isn't a romper your going to want to shimmy over your hips because of,Shorts
0,Wanted to love this.. love rompers  but the opening between your chest was oddly designed  it was gapping and certainly couldn't bend over without showing lots.. fabric seemed heavy for the summer. all in all it was too full  made me feel frumpy..,Shorts
0,These shorts are just beautiful. with that said  they were expensive  but made reasonable when i snagged them in the online sale! they do also run large  and they seem to be made for short-waisted bodies. i will be bringing them back to my local store to (hopefully) exchange for a smaller size. fingers crossed that they still have them in stock!,Shorts
0,"This was so ridiculous on me. i'm 5'8"" 120 usually a 2/xs. so i ordered the xs. the inseam of the shorts are so short they barely cover my bum. and i mean barely. the romper itself was so wide that two of me could have fit in it.  love the colors  fabric  and the non-elasticized waist. if you are under 5'5"" this might work for you in non-petite sizing.",Shorts
0,When these shorts arrived i loved them and was so excited to wear them on my upcoming trip to the beach. the high rise waist is very flattering and the material was extremely soft. the floral detailing was a little more orange than in the picture but i still loved the contrast. the first time i wore these i immediately noticed threads coming loose throughout the day. it was minor but still concerning for an item that was so costly. the real problem arose in the evening when i put on a jacket on,Shorts
0,"The shorts are very cute  very nice quality and intricate detailing! the sizing is tight in waist and very big in legs not flattering at all. i'm 5'1""  115 lbs. they are going back.",Shorts
0,These run very large.  i wear a 25 or 26 in paige jeans  and the 25 in these shorts were way too big.  i fear if i got the 24 they would be a little short.,Shorts
0,There is a lot of fabric here! the legs fit me fine  but they are long and when you roll them up it creates a bunching of fabric in an awkward area. i've also found that they don't stay rolled up in the back  especially if you sit down. it's a shame since the fabric is soft and comfortable. maybe sizing down would've helped  but i doubt that would've fixed the problem of the cuffs staying rolled up.,Shorts
0,I love the quality and colors of this romper; however i have a long torso and the top part was just too short for my body style. it made the bottom part pull as well. overall the fit just wasn't right for me. i did love the material and it is a very nice piece.,Shorts
1,I saw this romper online and knew i needed it as i love flannels and i love rompers. it's super comfy. i bought with the intention of wearing it out  not just around the house. i think in the fall it will be cute with high socks and boots but as i just got it  i've been opting for tights. lots of compliments so far. i got a small because i didn't want it to be too short  it fits well.,Shorts
1,I was looking for some comfortable but still stylish shorts for the weekend. these hit the mark!,Shorts
1,"These shipped fast!!! the fit is good. these shorts have some stretch to them  which is nice. there is a green/blue color in the fine detail making them versatile with a few different colors of tops. true to size. the length is perfect for my taste. i am 5'7"".",Shorts
1,The style and material are nice  but what i love is that it does not give me a wedgie! and i think it would still fold nicely on shorter frames.,Shorts
1,I tried these on as i needed bottoms to try on some tops (and i was wearing a dress)  but ended up liking them. the fit is snug but comfortable  they didn't ride up and the denim is supple. color is nice too  looked really nice with a swing tank that i half tucked. i have muscular thighs  so shorts are not an easy thing for me... anyway  recommend (tried on 25: 115 lbs  26-27 inch waist),Shorts
1,"These shorts are a must. they are so soft and go with every top imaginable. i bought these in an xs and feel they run tts. for reference i am 5'1"" and normally wear a 24 25  or 0. you will not regret this purchase.",Shorts
1,These shorts are great! perfect length and this can be addicted based on how much you roll them up. i love all the colors. i've bought several pairs because of how comfortable and versatile they are!,Shorts
1,These shorts are so cute and comfortable! you can wear any color top and they are very flattering! they fit tts.,Shorts
1,I loved these shorts; however  they seemed to be doomed! i received these on july 2nd & wore them at for a party we had on july 3rd  with the top shown. the fit was true to size  style & quality were nice. during the day i first ripped them on a low arbor gate latch  then later they were splashed with red wine when my husband startled me & i threw my red wine in the air. typically  i am very careful and do no have an issue with ruining my clothes. he felt so bad he asked me to get a new pair. i,Shorts
-1,"I was so excited about this skirt and pairing it with a cute blouse for the warmer weather. as i took out the skirt out of the package and flipped it around  the back has mesh strips that are see through! there is also no lining to go with this skirt. if you go back to the ""back view"" picture on the website and zoom in closely  you can see the model's black underwear.",Skirts
-1,I was so curious to see this skirt. it looks just like pic. really gorgeous bold pattern and a faux suede like fabric. my only problem was that i thought there was too much fabric. i love maxi skirts. i am 5&#39;8&quot; and 136 lbs. it was a bit long on me but just had too much fabric. i have slim hips but this made them look larger. skirt is almost ballroom gown like in its fullness. loved it and someone else might love it but for me  it was too much. wish it worked!,Skirts
-1,This skirt is definitely not what i was expecting. the material is stiff and rough. the skirt is also loud. you can hear it swishing when you move  and not in a classy way. it feels like you're wearing a very long tutu. also  the pattern isn't quite as pretty in person. they must have used magic in order to make this skirt look flowy in the photos - it does not flow.,Skirts
-1,"The color is nice and the material is what you might find used by a high school drama club with a low budget - a very cheap polyester. on top of that - it is unhemmed and unfinished in any way - so you can bet  that about the second or third wearing there are going to be runs all through the thing. i've attached a picture of the ""hem"" below. on top of that - the ruching is awkward (as mentioned by another reviewers). all in all - kind of terrible.",Skirts
-1,It looks like you are wearing cargo shorts. really unflattering. avoid buying this skirt,Skirts
-1,I ordered my usual size m and when arrived i thought the material and cut was nice.  once i tried it on it was way too big in hips.  i looked rather comical how it extended on the sides.  i returned the dress.,Skirts
-1,I loved this skirt when i tried it on. the material is soft with a bit of stretch. i'd say this runs a little large. for reference  i'm usually a size 2/4 in retailer and the 2 was still a little large towards the end of the day as it stretched out.     however  my disappointment was with the buttons.i wore it for a day when all of a sudden the top button popped off. fine  that button is the most used. i sewed it back on myself and even reinforced the top three buttons that i use to take on and of,Skirts
-1,Loved this online  but the xs was too big and the material was too bulky.,Skirts
-1,This skirt is very short. i ordered my usual xs petite and it was so short that the longest part ended above my ankle. that's quite off because i'm only 5 feet tall  and i wore it pretty low on the hips. it also flares out awkwardly below the knee. there are 2 vertical seems and they exacerbate the jagged appearance of the hem. i was drawn to the edgy style shown in the photo but in person it looks like my 5 year old cut up a skirt. plus  the fabric--while thick and beautiful and stretchy--has a,Skirts
0,I saw this skirt online and went to the store immediately to try on. i was a bit disappointed. the size is tts but the prints were prettier online. the material is ok. the regular is long so probably won't look good on a shorter person  if it is still available when the price comes down  i might buy it.,Skirts
0,This skirt is very pretty but i think it runs very large. i am a size 4  xs in retailer. my waist is 28 inches  5'7  140 pounds. the skirt is touching the floor. even if i wear high heels  i will have to wear it up my waist. the elastic band is weak  not sure if it will hold the skirt. it should be ok with a belt. i still recommend it cause it's so pretty.,Skirts
0,Great summer skirt  can be dressed up or down. the band top is weird  but you don't have to style it as pictured. i may get the top hemmed down the road.    i have a 32 waist and got a size large.,Skirts
0,This skirt and top is nothing like the picture. the skirt is black not maroon. top is also black. although the skirt is nice  the image was fabulous. the side panels of the skirt are also a knit. quality is good but skirt is overpriced for what it is. would have expected suede or leather panels for the money. not sure if going to keep or not. was really looking for the maroon color instead of the black.,Skirts
0,I'm obsessed with this skirt and was so excited when it came in the mail. i ordered a m  and it was massive! i'm 5'9 and typically wear a 6 or an 8. as i don't really have much of a waist/am built more like a column  i wanted it to sit right at my waist/right under my ribs. wanted to wear a crop top with it  but it fell down to my hips which made me look significantly larger. the quality is amazing  and the skirt is even better looking in person! worth ordering in a size down and getting it tail,Skirts
0,First  i was surprised that this skirt fabric felt similar to men's tie.  it is a thick weight silky feel.  next  i was surprised by the cut.... i wear a 12/14 petite  and the waist of the large is at least a size 10 if not smaller.  finally  the length was really long.  i realize i am 5'2 and buying non-petite sizes  but the cut was high ankle on me. i like the pattern and ruffles of fabric  both are unusual and good for fall/winter.  but i did not like the rest.,Skirts
0,"I love this skirt and wish i could keep it. but it is not for the vertically challenged. i am 5'0"" 130 lbs and the medium petite was about 4 in too long  even with wedges. my intent was to wear this with sandals so i have to return. boo.",Skirts
0,"I love this skirt  in theory. the style is fun and original and the quality was excellent. however  being suede  the skirt was very bulky. also  at 5'8"" and liking skirts to be long enough for work  i typically don't have problems with long length. however  i thought this skirt fit too long on me such that it distracted from the style. i really wanted to love this skirt - hopefully they'll make some updates in future styles.",Skirts
0,Why does the lining stop at mid thigh when the skirt is long? makes product look cheap while wearing. love the color  the fabric  and the fit  but cant get past this less than quality feature - will be returning.,Skirts
1,"I saw this skirt at my local retailer store and thought it was just another corduroy skirt until i got up close and personal. it feels so soft yet there is structure to the skirt  hurray for a bit of spandex for movement. the first button is different from the rest of the buttons and i appreciate that type of details. only the wine color was available in the store and it is shown just like on the photo. the skirt falls right above my knees and size regular 4 fit me very well (i'm 5'2""  26 waist  3",Skirts
1,"As the previous reviewer stated  this skirt is a stunner  can be worn in all four season. it's long and runs on the larger side. so that you compare  i'm 5'9"" and it goes all the way to the side of my foot. i'm 146lbs  28 waist  38 hips and always a medium on maeve  this skirt on a medium was too big for me  at least a size larger. take that into account when ordering. other than that it's a great purchase. can't wait for my exchange to arrive.",Skirts
1,Skirt is made well and beautiful colors. runs a tad small. i am typically a 4/6 and i ordered the 8 (based on other reviews) and it fit well.,Skirts
1,I found this skirt ran very small and i had to go up a size from what i usually wear. maybe it is meant to be worn really tight as the fabric seems to contain a lot of spandex. i really like the longer length. it feels like a good sturdy fabric. i haven't washed it yet  but i'm hoping it doesn't fade or shrink.,Skirts
1,Great versatile skirt  very flattering,Skirts
1,This is a beautiful skirt. great  soft  draping fabric. fringed along the edges. i ordered size large  which was an okay fit  perhaps a bit wide but the drawstring helps at the waist. because i carry my weight in the tummy  this made me look wider than i am. as an elder  i just couldn't handle the length which hit me right at the top of the widest part of knee. i have great legs but my knees aren't their best feature. so sadly  returned but i do recommend.,Skirts
1,I really like the skirt! it's very comfortable and i can wear it with  so many colors.,Skirts
1,This skirt is perfect! it just pulls on and lays nice and smooth. the fabric is soft and just the right thickness and stretch. i wore it with black tights and knee high boots for new year's eve and had many compliments! it runs a tad big. i am about 130lb and the small fits great although a tad larger than i would have expected. i assume it might srink in the wash a little anyway. my new favorite!,Skirts
